JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
SpineBase,0.1873379,0.03238947,2.431259,0.002815475,-0.01544934,0.9989752,-0.04244715,15185.8426
SpineMid,0.1780324,0.3349726,2.405466,0.004526064,-0.01552201,0.998969,-0.04242063,15185.8426
Neck,0.1682851,0.6283853,2.368528,0.00659749,-0.01831497,0.9968116,-0.07737903,15185.8426
Head,0.1897375,0.7413685,2.336881,0,0,0,0,15185.8426
ShoulderLeft,-0.01046763,0.5434107,2.380282,0.04018025,0.7309225,-0.6800323,0.04115557,15185.8426
ElbowLeft,-0.2551702,0.6121675,2.279436,0.7646468,-0.3701853,0.2025701,0.4870765,15185.8426
WristLeft,-0.4354128,0.7055528,2.154475,0.6453605,0.04408639,-0.528571,0.5497081,15185.8426
HandLeft,-0.540018,0.7881618,2.131745,0.7446761,0.1628533,-0.5009292,0.4098857,15185.8426
ShoulderRight,0.3626606,0.5221583,2.388421,0.05227117,0.7662946,0.6397479,-0.02798382,15185.8426
ElbowRight,0.5224651,0.3754108,2.39811,-0.3730113,0.2928764,0.1516953,0.8672223,15185.8426
WristRight,0.5201215,0.5832121,2.271386,0.6372555,-0.1827253,0.7216436,-0.1993677,15185.8426
HandRight,0.5120465,0.6424492,2.251675,0.6372968,-0.1524528,0.7512382,-0.07906999,15185.8426
HipLeft,0.1289412,0.03208014,2.395653,0.1712319,-0.6765478,0.6844109,-0.2110552,15185.8426
KneeLeft,0.05764861,-0.4024325,2.433939,-0.02588506,0.7091283,-0.08821461,-0.6990603,15185.8426
AnkleLeft,0.05849484,-0.7587439,2.464208,-0.0271857,-0.6192591,0.03250905,0.7840422,15185.8426
FootLeft,0.03889674,-0.843128,2.38797,0,0,0,0,15185.8426
HipRight,0.2405067,0.03176759,2.396456,-0.1712347,0.6713469,0.682485,-0.2327794,15185.8426
KneeRight,0.3139361,-0.4023596,2.444076,-0.02064039,0.7040966,0.09713241,0.7031268,15185.8426
AnkleRight,0.3218251,-0.7780961,2.49726,0.03389377,0.5995851,0.06239457,0.7971548,15185.8426
FootRight,0.3448809,-0.8507842,2.431886,0,0,0,0,15185.8426
SpineShoulder,0.1708699,0.5564797,2.37978,0.006428111,-0.01645169,0.9981855,-0.05756427,15185.8426
HandTipLeft,-0.5894779,0.8457443,2.118306,0,0,0,0,15185.8426
ThumbLeft,-0.5803658,0.7468225,2.136609,0,0,0,0,15185.8426
HandTipRight,0.5031663,0.6966953,2.217826,0,0,0,0,15185.8426
ThumbRight,0.5521456,0.6316882,2.220371,0,0,0,0,15185.8426
SpineBase,0.1874691,0.03223679,2.430873,0.006297639,-0.01539331,0.9989789,-0.04200548,15219.4527
SpineMid,0.1782833,0.3349223,2.405309,0.007998705,-0.01546482,0.9989668,-0.04197921,15219.4527
Neck,0.1687472,0.628346,2.368468,0.01006329,-0.01810528,0.9968011,-0.077191,15219.4527
Head,0.1907066,0.7411431,2.336714,0,0,0,0,15219.4527
ShoulderLeft,-0.009828884,0.5441094,2.377529,0.0348188,0.7292671,-0.6817912,0.04602024,15219.4527
ElbowLeft,-0.2543278,0.610046,2.278545,0.7660187,-0.3588157,0.1856617,0.4999963,15219.4527
WristLeft,-0.4353703,0.7038968,2.15609,0.6228423,0.07362987,-0.5561885,0.5452528,15219.4527
HandLeft,-0.5419454,0.7888116,2.13479,0.7215292,0.1873527,-0.5359404,0.396311,15219.4527
ShoulderRight,0.3632056,0.5219727,2.388267,0.05152069,0.7664982,0.6395882,-0.02744108,15219.4527
ElbowRight,0.5189612,0.3760472,2.408327,-0.3621875,0.2777911,0.1687262,0.8736039,15219.4527
WristRight,0.5191703,0.591431,2.272778,0.6440261,-0.1854728,0.7130231,-0.2059811,15219.4527
HandRight,0.5149838,0.6550902,2.254607,0.653576,-0.1152997,0.7434226,-0.08286797,15219.4527
HipLeft,0.1292234,0.03184775,2.394776,0.1739509,-0.6762704,0.6833026,-0.2133001,15219.4527
KneeLeft,0.05772727,-0.402384,2.433948,-0.02501415,0.7116457,-0.08921766,-0.6964015,15219.4527
AnkleLeft,0.05861354,-0.7590192,2.463883,-0.02689159,-0.6186364,0.0321027,0.7845606,15219.4527
FootLeft,0.03884809,-0.8432895,2.387417,0,0,0,0,15219.4527
HipRight,0.2405328,0.0316835,2.39634,-0.1706945,0.6714021,0.6830035,-0.2314923,15219.4527
KneeRight,0.3139996,-0.4022345,2.443912,-0.02105938,0.7016225,0.09709584,0.7055882,15219.4527
AnkleRight,0.3218084,-0.7778122,2.497287,0.03432686,0.6019237,0.06245406,0.7953672,15219.4527
FootRight,0.3441731,-0.8507549,2.432715,0,0,0,0,15219.4527
SpineShoulder,0.1712628,0.5564343,2.379702,0.009894495,-0.01633135,0.9981725,-0.05733363,15219.4527
HandTipLeft,-0.5920302,0.8377586,2.123599,0,0,0,0,15219.4527
ThumbLeft,-0.5790679,0.7405782,2.131,0,0,0,0,15219.4527
HandTipRight,0.5080137,0.7077361,2.219144,0,0,0,0,15219.4527
ThumbRight,0.5569931,0.6393448,2.226538,0,0,0,0,15219.4527
SpineBase,0.1874992,0.03215323,2.430796,0.006767394,-0.01528033,0.9989874,-0.04177266,15252.0782
SpineMid,0.1783915,0.3348998,2.405366,0.008970005,-0.0153724,0.99897,-0.04173886,15252.0782
Neck,0.1690787,0.6283561,2.368786,0.01154217,-0.01776569,0.996834,-0.07663596,15252.0782
Head,0.1922166,0.7407495,2.336831,0,0,0,0,15252.0782
ShoulderLeft,-0.009534532,0.544354,2.376565,0.03216273,0.7286696,-0.6824248,0.04798325,15252.0782
ElbowLeft,-0.2589977,0.6003028,2.280733,0.7626715,-0.3315048,0.1441914,0.5363262,15252.0782
WristLeft,-0.4359906,0.701899,2.157403,0.6356847,0.05874863,-0.5558227,0.5324609,15252.0782
HandLeft,-0.5416528,0.7915349,2.132979,0.7286695,0.1687408,-0.536268,0.3911316,15252.0782
ShoulderRight,0.3631389,0.5218365,2.38837,0.05079468,0.7668188,0.6392759,-0.02711255,15252.0782
ElbowRight,0.5271692,0.3851689,2.412262,-0.3875643,0.2552713,0.1781029,0.8677037,15252.0782
WristRight,0.5274757,0.5972068,2.27882,0.6412241,-0.1845064,0.7155445,-0.2068455,15252.0782
HandRight,0.5316245,0.6714702,2.257613,0.667501,-0.07336211,0.7311168,-0.1205344,15252.0782
HipLeft,0.1292488,0.03178828,2.394632,0.1743557,-0.6760991,0.6833291,-0.2134279,15252.0782
KneeLeft,0.05773911,-0.401884,2.434167,-0.02471174,0.7119959,-0.08963781,-0.6960002,15252.0782
AnkleLeft,0.05867602,-0.7589616,2.463832,-0.02666492,-0.6182439,0.03173776,0.7848924,15252.0782
FootLeft,0.03886478,-0.8432883,2.387443,0,0,0,0,15252.0782
HipRight,0.2405558,0.03157128,2.396304,-0.1706687,0.6716687,0.6828429,-0.2312118,15252.0782
KneeRight,0.3139991,-0.4022371,2.443911,-0.02106226,0.7012916,0.09711979,0.7059138,15252.0782
AnkleRight,0.3218411,-0.7778936,2.497301,0.03446596,0.6040812,0.06238947,0.7937289,15252.0782
FootRight,0.3439355,-0.8508993,2.432161,0,0,0,0,15252.0782
SpineShoulder,0.1715294,0.5564278,2.379944,0.01137716,-0.01605644,0.998186,-0.05689837,15252.0782
HandTipLeft,-0.5980238,0.8381873,2.117748,0,0,0,0,15252.0782
ThumbLeft,-0.5718443,0.7460006,2.128225,0,0,0,0,15252.0782
HandTipRight,0.5291179,0.7280501,2.223506,0,0,0,0,15252.0782
ThumbRight,0.5733635,0.6477637,2.23695,0,0,0,0,15252.0782
SpineBase,0.1874869,0.032177,2.43079,0.007543635,-0.01495509,0.9989901,-0.04169159,15284.6982
SpineMid,0.1785965,0.33492,2.405404,0.01047079,-0.01507719,0.9989637,-0.04164759,15284.6982
Neck,0.1698999,0.6282415,2.368923,0.01379919,-0.01665047,0.9968325,-0.07653232,15284.6982
Head,0.1939313,0.7404242,2.336934,0,0,0,0,15284.6982
ShoulderLeft,-0.00939233,0.5442542,2.37645,0.03169383,0.7286369,-0.6824539,0.04837674,15284.6982
ElbowLeft,-0.2682506,0.5814323,2.291856,0.7400804,-0.3177045,0.1411133,0.5757013,15284.6982
WristLeft,-0.4416559,0.7047424,2.153078,0.645144,0.02531099,-0.5713944,0.5066133,15284.6982
HandLeft,-0.5240986,0.7862316,2.130789,0.7355022,0.1457301,-0.5515479,0.3655053,15284.6982
ShoulderRight,0.3641213,0.5227968,2.389851,0.05324881,0.7651183,0.6412197,-0.0244113,15284.6982
ElbowRight,0.5425777,0.3981226,2.418498,-0.4283582,0.2102507,0.1805655,0.8600582,15284.6982
WristRight,0.5650801,0.6255327,2.281147,0.677813,-0.1573185,0.6834,-0.220873,15284.6982
HandRight,0.5612356,0.6846712,2.258167,0.6685975,-0.1477719,0.7198439,-0.1138666,15284.6982
HipLeft,0.1292316,0.0318692,2.394501,0.174892,-0.6756389,0.6834987,-0.213903,15284.6982
KneeLeft,0.05771537,-0.4012183,2.434161,-0.02457428,0.7125407,-0.08987916,-0.6954161,15284.6982
AnkleLeft,0.05865006,-0.7593156,2.463902,-0.02665503,-0.6183307,0.03172885,0.7848248,15284.6982
FootLeft,0.03883502,-0.8433606,2.387398,0,0,0,0,15284.6982
HipRight,0.2405249,0.03158634,2.396348,-0.1706547,0.6718325,0.6827936,-0.2308917,15284.6982
KneeRight,0.3140225,-0.4024103,2.443889,-0.02122362,0.700753,0.09705319,0.7064528,15284.6982
AnkleRight,0.3219041,-0.7781296,2.498091,0.03511273,0.6047013,0.06321985,0.7931624,15284.6982
FootRight,0.3437986,-0.8507068,2.433249,0,0,0,0,15284.6982
SpineShoulder,0.1721621,0.5563576,2.380061,0.01363105,-0.01522934,0.9981806,-0.05672448,15284.6982
HandTipLeft,-0.5739924,0.8311056,2.113124,0,0,0,0,15284.6982
ThumbLeft,-0.5484727,0.7409329,2.123667,0,0,0,0,15284.6982
HandTipRight,0.5622103,0.7426447,2.228493,0,0,0,0,15284.6982
ThumbRight,0.6036322,0.6712243,2.235807,0,0,0,0,15284.6982
SpineBase,0.1869783,0.03210944,2.429348,0.00983059,-0.01394518,0.9990295,-0.04060864,15318.3999
SpineMid,0.1787527,0.3349107,2.404604,0.01212178,-0.01403827,0.9990042,-0.04057655,15318.3999
Neck,0.1704676,0.6282096,2.368279,0.01477466,-0.01595036,0.9968321,-0.07650623,15318.3999
Head,0.1952637,0.739906,2.335914,0,0,0,0,15318.3999
ShoulderLeft,-0.009114618,0.5436967,2.375656,0.03117925,0.7295933,-0.6814455,0.04851316,15318.3999
ElbowLeft,-0.2716409,0.5565289,2.306113,0.7071238,-0.3142897,0.1535403,0.6145108,15318.3999
WristLeft,-0.4351157,0.704113,2.145784,0.6686852,-0.03379965,-0.5689813,0.4774702,15318.3999
HandLeft,-0.4832929,0.7700012,2.122464,0.7461179,0.0685409,-0.5756673,0.3274406,15318.3999
ShoulderRight,0.364458,0.5232041,2.389653,0.05389205,0.764469,0.6419826,-0.02326521,15318.3999
ElbowRight,0.5640259,0.434507,2.410741,-0.5101238,0.2139306,0.1940214,0.8101624,15318.3999
WristRight,0.5958862,0.6441835,2.271012,0.6911111,-0.1629483,0.6596622,-0.2462903,15318.3999
HandRight,0.6018073,0.7119766,2.244035,0.7078075,-0.1068823,0.6797457,-0.1597831,15318.3999
HipLeft,0.1286793,0.03191795,2.392789,0.1763542,-0.6748384,0.6837454,-0.21444,15318.3999
KneeLeft,0.05748773,-0.4012602,2.433425,-0.02329896,0.7141849,-0.09042205,-0.6937008,15318.3999
AnkleLeft,0.05870877,-0.7591028,2.463644,-0.02735501,-0.6172704,0.03206152,0.7856214,15318.3999
FootLeft,0.03866497,-0.8433279,2.387015,0,0,0,0,15318.3999
HipRight,0.2400279,0.03141539,2.395152,-0.1703502,0.673106,0.6822631,-0.2289676,15318.3999
KneeRight,0.3138501,-0.4012156,2.442236,-0.02213572,0.6991448,0.09719062,0.7079976,15318.3999
AnkleRight,0.3216727,-0.7773152,2.49803,0.03636957,0.6042841,0.06476554,0.793299,15318.3999
FootRight,0.343795,-0.8507695,2.432988,0,0,0,0,15318.3999
SpineShoulder,0.1726172,0.5563274,2.379413,0.01461,-0.01461137,0.9981951,-0.0563889,15318.3999
HandTipLeft,-0.5294867,0.8183769,2.094244,0,0,0,0,15318.3999
ThumbLeft,-0.5126241,0.7282544,2.116107,0,0,0,0,15318.3999
HandTipRight,0.6063744,0.7665486,2.211849,0,0,0,0,15318.3999
ThumbRight,0.6378213,0.6861492,2.227975,0,0,0,0,15318.3999
SpineBase,0.1869698,0.03204874,2.428431,0.01579059,-0.01369514,0.9989777,-0.04008344,15350.6682
SpineMid,0.1790389,0.3348657,2.403961,0.01627045,-0.01371439,0.99897,-0.04007686,15350.6682
Neck,0.170963,0.6281249,2.367769,0.01707635,-0.01577791,0.9968094,-0.07635752,15350.6682
Head,0.1962972,0.739688,2.335382,0,0,0,0,15350.6682
ShoulderLeft,-0.007645376,0.5404653,2.374905,0.0303364,0.7355719,-0.6749685,0.04930742,15350.6682
ElbowLeft,-0.2672434,0.5311267,2.323609,0.6721699,-0.3126165,0.1747944,0.6480011,15350.6682
WristLeft,-0.4095915,0.6982169,2.145656,0.6885191,-0.09295592,-0.5670949,0.4423846,15350.6682
HandLeft,-0.4387225,0.7523622,2.124031,0.7561287,0.006077871,-0.5862106,0.2908427,15350.6682
ShoulderRight,0.3653459,0.5248336,2.390075,0.05555022,0.7616058,0.6453094,-0.02113113,15350.6682
ElbowRight,0.5713347,0.4481417,2.410326,-0.5361317,0.2064663,0.1970837,0.7944133,15350.6682
WristRight,0.6273531,0.6563014,2.269592,0.7074898,-0.1374006,0.6354115,-0.2771849,15350.6682
HandRight,0.6488129,0.7387816,2.236085,0.7345979,-0.06240247,0.6408599,-0.2139401,15350.6682
HipLeft,0.1287078,0.03181556,2.391103,0.1799215,-0.6740848,0.6826004,-0.2174733,15350.6682
KneeLeft,0.05699398,-0.4015879,2.433043,-0.02205534,0.7184164,-0.09194451,-0.6891573,15350.6682
AnkleLeft,0.05869348,-0.7592516,2.463439,-0.02804436,-0.6172579,0.03185833,0.7856153,15350.6682
FootLeft,0.03857187,-0.8431457,2.386068,0,0,0,0,15350.6682
HipRight,0.2399848,0.03138299,2.394785,-0.1683581,0.6739073,0.6829014,-0.2261638,15350.6682
KneeRight,0.3136983,-0.4012677,2.442055,-0.0224801,0.6948887,0.0971169,0.7121746,15350.6682
AnkleRight,0.321547,-0.7768414,2.497514,0.03599126,0.6026226,0.06460588,0.7945921,15350.6682
FootRight,0.3439618,-0.8505827,2.4327,0,0,0,0,15350.6682
SpineShoulder,0.1730619,0.5562495,2.378885,0.01692263,-0.01438434,0.9981773,-0.0561143,15350.6682
HandTipLeft,-0.4780757,0.8024718,2.094332,0,0,0,0,15350.6682
ThumbLeft,-0.4720207,0.7194986,2.116219,0,0,0,0,15350.6682
HandTipRight,0.6555795,0.7938839,2.202262,0,0,0,0,15350.6682
ThumbRight,0.6818564,0.7101533,2.224463,0,0,0,0,15350.6682
SpineBase,0.186709,0.03247656,2.427158,0.02068599,-0.01361552,0.9989265,-0.03914858,15384.6797
SpineMid,0.178937,0.335241,2.403225,0.01976701,-0.0135795,0.9989451,-0.03916109,15384.6797
Neck,0.1709072,0.6283973,2.367412,0.01914581,-0.01590976,0.9968072,-0.07586717,15384.6797
Head,0.1970583,0.7394977,2.334703,0,0,0,0,15384.6797
ShoulderLeft,-0.007246194,0.5401574,2.374434,0.02983382,0.7367719,-0.6736944,0.04912108,15384.6797
ElbowLeft,-0.2492903,0.4956058,2.353732,0.6035571,-0.3168483,0.2133682,0.6998572,15384.6797
WristLeft,-0.3554403,0.6704877,2.157656,0.6791027,-0.1540444,-0.5894037,0.4095033,15384.6797
HandLeft,-0.3928258,0.7312781,2.127768,0.7520176,-0.007870807,-0.5721137,0.3272514,15384.6797
ShoulderRight,0.3661848,0.5271666,2.390916,0.05758863,0.7580736,0.6493654,-0.01823401,15384.6797
ElbowRight,0.5830961,0.4748508,2.404,-0.5852143,0.2102375,0.2012316,0.7568554,15384.6797
WristRight,0.6752487,0.6851064,2.25543,0.7519563,-0.1233597,0.5648159,-0.3167444,15384.6797
HandRight,0.6975091,0.7634634,2.22366,0.7795504,-0.07104219,0.5834349,-0.2164671,15384.6797
HipLeft,0.1284859,0.03239446,2.389251,0.1831795,-0.6727275,0.6825353,-0.2191541,15384.6797
KneeLeft,0.05659545,-0.4017322,2.432472,-0.02062514,0.7218917,-0.09303124,-0.6854139,15384.6797
AnkleLeft,0.05864216,-0.7592675,2.463416,-0.02888684,-0.6168054,0.03218421,0.7859266,15384.6797
FootLeft,0.03848596,-0.8432178,2.386109,0,0,0,0,15384.6797
HipRight,0.239698,0.03165982,2.394042,-0.1663341,0.6756923,0.682494,-0.2235506,15384.6797
KneeRight,0.3134511,-0.4010192,2.44158,-0.02277652,0.6913607,0.09724272,0.7155735,15384.6797
AnkleRight,0.3214528,-0.7766426,2.497522,0.03637923,0.6046991,0.06512284,0.7929531,15384.6797
FootRight,0.3434452,-0.8501205,2.432806,0,0,0,0,15384.6797
SpineShoulder,0.1730028,0.5565397,2.378457,0.01900094,-0.01439893,0.9981784,-0.05542176,15384.6797
HandTipLeft,-0.4277698,0.779891,2.08792,0,0,0,0,15384.6797
ThumbLeft,-0.4379343,0.7080962,2.119637,0,0,0,0,15384.6797
HandTipRight,0.7059917,0.8167233,2.184733,0,0,0,0,15384.6797
ThumbRight,0.7317417,0.7363046,2.217444,0,0,0,0,15384.6797
SpineBase,0.186497,0.03292927,2.426258,0.02536175,-0.01341189,0.9988461,-0.03851544,15417.9044
SpineMid,0.1789566,0.3354871,2.402695,0.02307727,-0.01332377,0.9989015,-0.03854602,15417.9044
Neck,0.1710099,0.628482,2.367152,0.02105576,-0.01598027,0.9967936,-0.07552294,15417.9044
Head,0.1975313,0.7394764,2.334417,0,0,0,0,15417.9044
ShoulderLeft,-0.007117299,0.5400525,2.374456,0.03030166,0.7372388,-0.6732204,0.04832331,15417.9044
ElbowLeft,-0.2496092,0.4870972,2.358096,0.5825038,-0.3371342,0.2329044,0.7019868,15417.9044
WristLeft,-0.3166543,0.647119,2.164298,0.6344686,-0.1911021,-0.6364339,0.3948184,15417.9044
HandLeft,-0.3383257,0.7081418,2.136498,0.7089417,-0.04176021,-0.65602,0.25553,15417.9044
ShoulderRight,0.3683294,0.5300199,2.392228,0.06040451,0.7531171,0.6549348,-0.01503962,15417.9044
ElbowRight,0.5875899,0.4947525,2.400229,-0.6133868,0.2208863,0.2107256,0.728396,15417.9044
WristRight,0.7127111,0.6950072,2.248244,0.7693257,-0.109241,0.5144888,-0.3626372,15417.9044
HandRight,0.74827,0.7713004,2.218551,0.8112532,-0.03405502,0.518891,-0.267321,15417.9044
HipLeft,0.1283258,0.03296769,2.387771,0.1861975,-0.671445,0.6823532,-0.2211023,15417.9044
KneeLeft,0.05620084,-0.4016854,2.432006,-0.01948849,0.7251704,-0.09398011,-0.6818473,15417.9044
AnkleLeft,0.05857338,-0.7592443,2.46347,-0.02969982,-0.6170781,0.03245853,0.7856711,15417.9044
FootLeft,0.03852262,-0.8432379,2.386138,0,0,0,0,15417.9044
HipRight,0.2394555,0.03197927,2.393619,-0.1644542,0.6772582,0.6821437,-0.2212599,15417.9044
KneeRight,0.3132317,-0.4010822,2.441581,-0.02289438,0.6879861,0.09741145,0.7187921,15417.9044
AnkleRight,0.3213677,-0.7771049,2.497727,0.03620778,0.6028392,0.06545532,0.7943485,15417.9044
FootRight,0.3436652,-0.8503313,2.433318,0,0,0,0,15417.9044
SpineShoulder,0.1730947,0.5566536,2.378146,0.02092264,-0.01434268,0.9981673,-0.05494058,15417.9044
HandTipLeft,-0.364001,0.7588828,2.092521,0,0,0,0,15417.9044
ThumbLeft,-0.3780259,0.6822187,2.122615,0,0,0,0,15417.9044
HandTipRight,0.7718861,0.8244975,2.189802,0,0,0,0,15417.9044
ThumbRight,0.7833039,0.7434855,2.219375,0,0,0,0,15417.9044
SpineBase,0.1862223,0.03335237,2.42518,0.0318543,-0.01333124,0.9986806,-0.038009,15451.1912
SpineMid,0.1788785,0.3357556,2.40189,0.02706763,-0.01314892,0.9988218,-0.03807245,15451.1912
Neck,0.1710354,0.6285897,2.36662,0.02251274,-0.0159721,0.9967911,-0.07513724,15451.1912
Head,0.19803,0.739333,2.333723,0,0,0,0,15451.1912
ShoulderLeft,-0.007169962,0.5397748,2.374484,0.03133972,0.7380913,-0.6723307,0.04701626,15451.1912
ElbowLeft,-0.2441001,0.4685306,2.366876,0.5473098,-0.3432067,0.2377815,0.7253421,15451.1912
WristLeft,-0.2872076,0.6266315,2.176231,0.6608415,-0.2429619,-0.6146019,0.3557003,15451.1912
HandLeft,-0.2967666,0.6895404,2.143647,0.7122437,-0.1258927,-0.657801,0.2101375,15451.1912
ShoulderRight,0.3704003,0.5332398,2.393192,0.0631165,0.7476258,0.6610045,-0.01204022,15451.1912
ElbowRight,0.6013214,0.5289884,2.384309,-0.6678317,0.2415894,0.2116691,0.6714401,15451.1912
WristRight,0.7554816,0.7045967,2.241916,0.7539377,-0.06655031,0.5024459,-0.4179678,15451.1912
HandRight,0.7975931,0.7815272,2.20978,0.7979654,-0.02088556,0.524466,-0.2962269,15451.1912
HipLeft,0.1280303,0.03359305,2.385867,0.1900718,-0.6695065,0.6823388,-0.2237127,15451.1912
KneeLeft,0.0557807,-0.4016368,2.431258,-0.0179631,0.7296903,-0.09496047,-0.6769136,15451.1912
AnkleLeft,0.05856248,-0.7592335,2.463457,-0.03076148,-0.6167746,0.03291337,0.7858496,15451.1912
FootLeft,0.03850364,-0.8432676,2.386131,0,0,0,0,15451.1912
HipRight,0.2392177,0.03221225,2.393196,-0.1613141,0.6794301,0.6817403,-0.2181346,15451.1912
KneeRight,0.3126737,-0.4004861,2.441331,-0.02315352,0.6832709,0.09723586,0.7232911,15451.1912
AnkleRight,0.3214965,-0.7740688,2.496177,0.03447431,0.6003236,0.06518745,0.7963503,15451.1912
FootRight,0.3444114,-0.8504429,2.43248,0,0,0,0,15451.1912
SpineShoulder,0.173103,0.5567943,2.377555,0.02239088,-0.01422768,0.9981623,-0.05448078,15451.1912
HandTipLeft,-0.3134609,0.7400476,2.096452,0,0,0,0,15451.1912
ThumbLeft,-0.3399952,0.6710514,2.126333,0,0,0,0,15451.1912
HandTipRight,0.8313781,0.8347242,2.185679,0,0,0,0,15451.1912
ThumbRight,0.8384641,0.7603317,2.216364,0,0,0,0,15451.1912
SpineBase,0.1858762,0.03358401,2.424152,0.034217,-0.01297066,0.9986277,-0.03746686,15484.98
SpineMid,0.1787989,0.3358332,2.401194,0.02812141,-0.01274174,0.9988179,-0.03754532,15484.98
Neck,0.1711027,0.6285361,2.366193,0.02223155,-0.01576331,0.9968262,-0.07479832,15484.98
Head,0.1981707,0.7394247,2.333476,0,0,0,0,15484.98
ShoulderLeft,-0.007015278,0.5395633,2.374508,0.03206716,0.7385315,-0.6718974,0.04579191,15484.98
ElbowLeft,-0.2367615,0.4528703,2.373329,0.5155753,-0.3510869,0.2401291,0.7438132,15484.98
WristLeft,-0.2600931,0.6119709,2.183968,0.6309888,-0.2560008,-0.6496704,0.3380015,15484.98
HandLeft,-0.2622394,0.6791821,2.148,-0.6625153,0.155496,0.7083372,-0.1874909,15484.98
ShoulderRight,0.3717444,0.5348345,2.392906,0.06328476,0.7447019,0.6642908,-0.01148699,15484.98
ElbowRight,0.6151634,0.5506304,2.372531,0.6957846,-0.2593872,-0.2194291,-0.6328135,15484.98
WristRight,0.7772151,0.7040549,2.240299,0.7509603,-0.05155038,0.4814512,-0.4490054,15484.98
HandRight,0.8331669,0.783192,2.200691,0.7921154,-0.01834114,0.5004759,-0.3489135,15484.98
HipLeft,0.1277134,0.03391806,2.384626,0.1913199,-0.6688166,0.6824747,-0.2242972,15484.98
KneeLeft,0.0550834,-0.4015041,2.430131,-0.01792152,0.731293,-0.09535469,-0.6751273,15484.98
AnkleLeft,0.0582947,-0.7590023,2.463208,-0.03202452,-0.6175112,0.0334787,0.7851965,15484.98
FootLeft,0.03856723,-0.843354,2.386335,0,0,0,0,15484.98
HipRight,0.2388508,0.03233776,2.39249,-0.1601404,0.6806247,0.6813666,-0.2164363,15484.98
KneeRight,0.3121999,-0.4005687,2.440923,-0.02304927,0.6815628,0.09729796,0.7248959,15484.98
AnkleRight,0.3213489,-0.774323,2.496291,0.03458031,0.6009716,0.06593078,0.7957955,15484.98
FootRight,0.3442399,-0.8504222,2.432429,0,0,0,0,15484.98
SpineShoulder,0.1731434,0.5567672,2.377073,0.02211905,-0.01393987,0.9981965,-0.05403895,15484.98
HandTipLeft,-0.2827167,0.7314532,2.100057,0,0,0,0,15484.98
ThumbLeft,-0.3053152,0.6526047,2.128192,0,0,0,0,15484.98
HandTipRight,0.8749209,0.8370439,2.179996,0,0,0,0,15484.98
ThumbRight,0.8648811,0.7477927,2.207308,0,0,0,0,15484.98
SpineBase,0.1853685,0.03392005,2.423301,0.03562785,-0.01231545,0.998614,-0.03672916,15518.1511
SpineMid,0.1787094,0.3359781,2.400811,0.02808258,-0.01203763,0.9988546,-0.03682115,15518.1511
Neck,0.1711764,0.6285612,2.36608,0.02070469,-0.01547772,0.9968818,-0.07455438,15518.1511
Head,0.1981944,0.7394727,2.333375,0,0,0,0,15518.1511
ShoulderLeft,-0.006613325,0.5393922,2.374729,0.03244812,0.7390586,-0.6713703,0.04473814,15518.1511
ElbowLeft,-0.2300571,0.4440569,2.375345,0.4978598,-0.3559102,0.2364702,0.7546823,15518.1511
WristLeft,-0.2503541,0.6053562,2.184964,0.6461902,-0.267491,-0.636072,0.3260355,15518.1511
HandLeft,-0.2503165,0.6737385,2.147074,-0.6742561,0.174489,0.6947886,-0.1794467,15518.1511
ShoulderRight,0.373037,0.5369983,2.391727,0.0613636,0.740963,0.66861,-0.01300427,15518.1511
ElbowRight,0.6233892,0.5600641,2.362552,0.7090709,-0.2624211,-0.2068451,-0.6209416,15518.1511
WristRight,0.8149779,0.7142341,2.229662,0.7543581,-0.03029504,0.4546595,-0.4725579,15518.1511
HandRight,0.85671,0.7788109,2.198735,0.7977749,-0.02492514,0.5031507,-0.3313206,15518.1511
HipLeft,0.1272478,0.03432722,2.383659,0.192197,-0.6683428,0.6826084,-0.2245535,15518.1511
KneeLeft,0.05495044,-0.4018811,2.429723,-0.01703699,0.7322521,-0.09536333,-0.6741086,15518.1511
AnkleLeft,0.05823091,-0.7600088,2.463135,-0.03233346,-0.6175639,0.03372283,0.785132,15518.1511
FootLeft,0.03839792,-0.8441254,2.385755,0,0,0,0,15518.1511
HipRight,0.2383039,0.032579,2.391835,-0.1598495,0.681621,0.6808541,-0.2151248,15518.1511
KneeRight,0.3117845,-0.4004821,2.440589,-0.02303146,0.6805548,0.09759143,0.7258034,15518.1511
AnkleRight,0.3212005,-0.7746645,2.496237,0.03437977,0.5997602,0.0664115,0.7966776,15518.1511
FootRight,0.3443457,-0.8506458,2.432513,0,0,0,0,15518.1511
SpineShoulder,0.1731924,0.5568112,2.376917,0.02060298,-0.01354255,0.9982589,-0.05358308,15518.1511
HandTipLeft,-0.260038,0.7255942,2.103169,0,0,0,0,15518.1511
ThumbLeft,-0.2938417,0.6571484,2.124075,0,0,0,0,15518.1511
HandTipRight,0.9034029,0.8281215,2.174521,0,0,0,0,15518.1511
ThumbRight,0.8822004,0.7398086,2.202513,0,0,0,0,15518.1511
SpineBase,0.18487,0.0343004,2.422419,0.03524952,-0.01177187,0.9986489,-0.03632211,15551.2255
SpineMid,0.1785268,0.3361784,2.400203,0.02709372,-0.01147488,0.9989035,-0.03641702,15551.2255
