JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
AnkleRight,0.05147923,-0.8909059,2.758743,0.02830327,0.6288913,0.03294954,0.776279,22949.5329
FootRight,0.06744385,-0.9736328,2.689453,0,0,0,0,22949.5329
SpineShoulder,-0.09513629,0.493336,2.751503,0.04622854,-0.004890385,0.9937121,-0.1018586,22949.5329
HandTipLeft,-0.6014103,0.5207229,2.460175,0,0,0,0,22949.5329
ThumbLeft,-0.4939733,0.4637661,2.468786,0,0,0,0,22949.5329
HandTipRight,0.5125136,0.6131051,2.616467,0,0,0,0,22949.5329
ThumbRight,0.4090217,0.5457886,2.585167,0,0,0,0,22949.5329
SpineBase,-0.09330367,-0.1140528,2.814534,0.03674604,-0.007889775,0.9976116,-0.05795289,22982.9619
SpineMid,-0.09692488,0.1991493,2.777887,0.04354737,-0.008284741,0.9973379,-0.05789775,22982.9619
Neck,-0.0999878,0.5039934,2.72855,0.05053235,-0.009277134,0.9940714,-0.09582532,22982.9619
Head,-0.07637807,0.6386307,2.723467,0,0,0,0,22982.9619
ShoulderLeft,-0.2606973,0.3904235,2.721013,-0.0008691568,0.7771733,-0.6203521,0.1056603,22982.9619
ElbowLeft,-0.4444675,0.2214917,2.730618,0.3526957,-0.3980104,0.1935879,0.8244497,22982.9619
WristLeft,-0.5405679,0.3407499,2.530863,0.5857629,-0.4779699,0.6275141,-0.1861522,22982.9619
HandLeft,-0.5638911,0.3903134,2.505844,0.6204155,-0.2955572,0.7256745,-0.03357215,22982.9619
ShoulderRight,0.07966513,0.3988236,2.754422,0.06485472,0.7629382,0.6425598,-0.02891469,22982.9619
ElbowRight,0.2962893,0.2752671,2.762069,-0.4798258,0.2269086,0.148862,0.8343379,22982.9619
WristRight,0.4368266,0.4195701,2.644322,-0.5252238,0.4355709,0.730327,-0.03225561,22982.9619
HandRight,0.4660711,0.4921022,2.628776,-0.5791267,0.2102839,0.7870448,0.0308758,22982.9619
HipLeft,-0.1735169,-0.1128358,2.771693,0.1387607,-0.6721517,0.6981662,-0.2037681,22982.9619
KneeLeft,-0.2285741,-0.5520561,2.691211,-0.1076803,0.7227478,0.01702,-0.6824594,22982.9619
AnkleLeft,-0.2281594,-0.9492223,2.736924,0.04116705,0.7113513,-0.03980999,-0.7004997,22982.9619
FootLeft,-0.2266912,-1.001751,2.650064,0,0,0,0,22982.9619
HipRight,-0.01065905,-0.1122897,2.783835,-0.08627182,0.6808329,0.7089105,-0.1626952,22982.9619
KneeRight,0.03626969,-0.5698813,2.714761,-0.08782159,0.6768125,-0.02027017,0.730617,22982.9619
AnkleRight,0.04251269,-0.9506034,2.772223,0.04457759,0.673952,0.06063856,0.7349315,22982.9619
FootRight,0.05077796,-1.015736,2.696938,0,0,0,0,22982.9619
SpineShoulder,-0.09931828,0.4289788,2.743183,0.05049077,-0.008946588,0.9959017,-0.07450176,22982.9619
HandTipLeft,-0.6027293,0.4626138,2.470062,0,0,0,0,22982.9619
ThumbLeft,-0.4943874,0.3920974,2.480846,0,0,0,0,22982.9619
HandTipRight,0.5033638,0.5671807,2.626629,0,0,0,0,22982.9619
ThumbRight,0.4075572,0.5016549,2.5874,0,0,0,0,22982.9619
SpineBase,-0.09217405,-0.190729,2.805119,0.01864805,-0.01398046,0.9982075,-0.0551236,23017.6243
SpineMid,-0.1002687,0.1203268,2.770501,0.03005433,-0.0146095,0.9979292,-0.05496023,23017.6243
Neck,-0.1076763,0.4234686,2.722975,0.04202969,-0.01542954,0.9946275,-0.09333639,23017.6243
Head,-0.08315739,0.5639687,2.723134,0,0,0,0,23017.6243
ShoulderLeft,-0.2659495,0.3070372,2.719259,0.005211649,0.7852256,-0.6118933,0.09476382,23017.6243
ElbowLeft,-0.4491845,0.1485326,2.726768,0.3711129,-0.3772775,0.1879348,0.8274161,23017.6243
WristLeft,-0.5420555,0.28384,2.532878,0.5832261,-0.4461794,0.6528239,-0.1859901,23017.6243
HandLeft,-0.5611464,0.3294749,2.512027,0.6127092,-0.2711401,0.7413748,-0.03786684,23017.6243
ShoulderRight,0.07693683,0.3164619,2.746819,0.05958008,0.7655203,0.6399059,-0.03081062,23017.6243
ElbowRight,0.3037301,0.2088763,2.752369,-0.5152912,0.2048632,0.1422274,0.8199253,23017.6243
WristRight,0.4315527,0.3659133,2.64503,-0.5392101,0.3957283,0.7428777,-0.02800652,23017.6243
HandRight,0.4588004,0.4363755,2.63398,-0.5718505,0.1908696,0.7965069,0.04617994,23017.6243
HipLeft,-0.1741749,-0.1892517,2.765261,0.1287124,-0.675782,0.7010944,-0.1876651,23017.6243
KneeLeft,-0.2242847,-0.5658624,2.670387,0.1319552,-0.6966512,-0.0414959,0.7039481,23017.6243
AnkleLeft,-0.2194044,-0.9583508,2.749797,-0.07450514,-0.700552,0.06644891,0.7065836,23017.6243
FootLeft,-0.2195222,-1.019538,2.670883,0,0,0,0,23017.6243
HipRight,-0.007760521,-0.1872126,2.771533,-0.09548114,0.67246,0.7142982,-0.168698,23017.6243
KneeRight,0.02989616,-0.5806473,2.690094,-0.1039103,0.6832179,-0.04145467,0.7215937,23017.6243
AnkleRight,0.03428778,-0.9600554,2.794576,0.08301916,0.6457739,0.1052723,0.7516659,23017.6243
FootRight,0.04862662,-1.020768,2.71757,0,0,0,0,23017.6243
SpineShoulder,-0.1059394,0.3488088,2.737189,0.04180629,-0.01532953,0.9964296,-0.07173107,23017.6243
HandTipLeft,-0.5921356,0.4032063,2.48093,0,0,0,0,23017.6243
ThumbLeft,-0.4915077,0.3375794,2.479273,0,0,0,0,23017.6243
HandTipRight,0.4964469,0.5168533,2.636559,0,0,0,0,23017.6243
ThumbRight,0.4012525,0.439778,2.5906,0,0,0,0,23017.6243
SpineBase,-0.09302644,-0.2602511,2.802218,0.01086408,-0.009628977,0.9987497,-0.04783691,23050.3925
SpineMid,-0.09873196,0.05184096,2.772188,0.02144905,-0.01013545,0.9985784,-0.04773216,23050.3925
Neck,-0.1038118,0.3563539,2.729052,0.03250139,-0.01048375,0.9956869,-0.08626311,23050.3925
Head,-0.09119476,0.4999484,2.720697,0,0,0,0,23050.3925
ShoulderLeft,-0.272422,0.2343228,2.727209,0.008352842,0.7913955,-0.6058741,0.0808703,23050.3925
ElbowLeft,-0.4578337,0.06721573,2.732656,0.3669918,-0.3689881,0.1750787,0.8357704,23050.3925
WristLeft,-0.5425458,0.2207634,2.540751,0.6022652,-0.4142465,0.6577253,-0.1818625,23050.3925
HandLeft,-0.5622917,0.2692194,2.52342,0.6148981,-0.2457347,0.7492985,-0.008151453,23050.3925
ShoulderRight,0.07793582,0.2461328,2.748919,0.04975198,0.771033,0.6340566,-0.03170272,23050.3925
ElbowRight,0.2985431,0.1437064,2.752434,-0.5206472,0.1994406,0.1356102,0.8189992,23050.3925
WristRight,0.4260882,0.3097098,2.644922,-0.5302478,0.3822977,0.7559955,-0.03400759,23050.3925
HandRight,0.4496417,0.381239,2.635462,-0.5667748,0.1651689,0.8062125,0.03882017,23050.3925
HipLeft,-0.1749154,-0.2575722,2.763744,0.1281759,-0.6732225,0.7059525,-0.1788113,23050.3925
KneeLeft,-0.2226848,-0.6194105,2.616735,0.1691039,-0.6231961,-0.107716,0.7559284,23050.3925
AnkleLeft,-0.2119814,-0.9651119,2.751903,-0.1374824,-0.6725992,0.1249882,0.7163008,23050.3925
FootLeft,-0.2167468,-1.02237,2.672305,0,0,0,0,23050.3925
HipRight,-0.008701884,-0.2561217,2.767384,-0.1064689,0.6704819,0.7150325,-0.1668737,23050.3925
KneeRight,0.01779438,-0.6280478,2.651058,-0.1269881,0.6662377,-0.08814447,0.7295423,23050.3925
AnkleRight,0.01630495,-0.9820974,2.814991,0.1328348,0.5960047,0.1692198,0.7736265,23050.3925
FootRight,0.04143898,-1.031567,2.732385,0,0,0,0,23050.3925
SpineShoulder,-0.1026481,0.2812944,2.742196,0.0323358,-0.01057837,0.9973294,-0.06462604,23050.3925
HandTipLeft,-0.5955545,0.3462059,2.49453,0,0,0,0,23050.3925
ThumbLeft,-0.49336,0.274288,2.489231,0,0,0,0,23050.3925
HandTipRight,0.4745387,0.4580772,2.635524,0,0,0,0,23050.3925
ThumbRight,0.3905865,0.3807334,2.590917,0,0,0,0,23050.3925
SpineBase,-0.09687941,-0.2915404,2.797941,0.00882725,-0.009968421,0.9990176,-0.04226942,23082.6158
SpineMid,-0.1028387,0.01813756,2.771633,0.01271869,-0.010133,0.9989755,-0.04223026,23082.6158
Neck,-0.1082115,0.3198924,2.732463,0.01706253,-0.009625408,0.9965551,-0.08058516,23082.6158
Head,-0.09475418,0.4700806,2.717169,0,0,0,0,23082.6158
ShoulderLeft,-0.2843395,0.1884808,2.74679,0.0403439,0.806874,-0.5875966,0.04535405,23082.6158
ElbowLeft,-0.4718045,-0.02045712,2.752827,0.3207255,-0.3861658,0.1583087,0.8502644,23082.6158
WristLeft,-0.5410548,0.1576845,2.552517,0.6157911,-0.3723365,0.665217,-0.1991308,23082.6158
HandLeft,-0.561237,0.210403,2.535059,0.6149883,-0.2320601,0.7535869,-0.006660061,23082.6158
ShoulderRight,0.07987049,0.2068131,2.757666,0.0602436,0.7751349,0.6286019,-0.0199064,23082.6158
ElbowRight,0.2881513,0.08898063,2.758337,-0.487852,0.2128403,0.1257015,0.8371968,23082.6158
WristRight,0.4214483,0.249396,2.64643,-0.4979601,0.3983556,0.7687008,-0.04947476,23082.6158
HandRight,0.4435062,0.3196127,2.634128,-0.5457131,0.1712566,0.8201753,0.0134491,23082.6158
HipLeft,-0.1792667,-0.2875103,2.759754,0.1308077,-0.6694205,0.710674,-0.1723596,23082.6158
KneeLeft,-0.2220896,-0.6445052,2.596875,0.1784548,-0.6270304,-0.1262854,0.7476889,23082.6158
AnkleLeft,-0.2046019,-0.9768357,2.755318,-0.1628767,-0.6392595,0.150497,0.7363213,23082.6158
FootLeft,-0.2171518,-1.026988,2.669738,0,0,0,0,23082.6158
HipRight,-0.01193834,-0.2879699,2.762897,-0.1095885,0.6735967,0.7123231,-0.1638707,23082.6158
KneeRight,0.01060169,-0.6559409,2.629938,-0.1399237,0.6787585,-0.1046707,0.7132688,23082.6158
AnkleRight,0.01353821,-0.9870586,2.815681,0.14991,0.5858354,0.2036304,0.7699731,23082.6158
FootRight,0.04058533,-1.033483,2.730498,0,0,0,0,23082.6158
SpineShoulder,-0.1069732,0.2455361,2.74459,0.01684983,-0.01003898,0.9980664,-0.0589806,23082.6158
HandTipLeft,-0.5869287,0.2928702,2.508133,0,0,0,0,23082.6158
ThumbLeft,-0.4936757,0.2243599,2.502167,0,0,0,0,23082.6158
HandTipRight,0.472803,0.4014467,2.636214,0,0,0,0,23082.6158
ThumbRight,0.3871572,0.3185935,2.591611,0,0,0,0,23082.6158
SpineBase,-0.09823216,-0.2966818,2.79606,0.005860819,-0.009889537,0.9991579,-0.0393885,23117.2901
SpineMid,-0.1042435,0.01374868,2.771508,0.009308593,-0.0100254,0.9991317,-0.03935414,23117.2901
Neck,-0.1097305,0.3160397,2.733784,0.01322214,-0.009511533,0.9968041,-0.07820582,23117.2901
Head,-0.09537559,0.4624088,2.716778,0,0,0,0,23117.2901
ShoulderLeft,-0.2860878,0.1853635,2.750549,0.04441599,0.8058059,-0.5892859,0.03802891,23117.2901
ElbowLeft,-0.4656126,-0.02973426,2.748968,0.3074389,-0.413082,0.1470364,0.8445264,23117.2901
WristLeft,-0.5354553,0.1215517,2.556577,0.6621798,-0.4170192,0.598931,-0.1699845,23117.2901
HandLeft,-0.5664893,0.1810959,2.536589,0.6526839,-0.2698039,0.7063763,0.04735142,23117.2901
ShoulderRight,0.0839761,0.1891501,2.760684,0.0605401,0.7941875,0.6044105,-0.01700147,23117.2901
ElbowRight,0.2781256,0.05863222,2.759914,-0.4565138,0.2144742,0.1124432,0.8561264,23117.2901
WristRight,0.421303,0.230152,2.64154,-0.5636764,0.4008683,0.7221129,-0.01124923,23117.2901
HandRight,0.443041,0.2692988,2.631712,-0.5756672,0.2639576,0.7717319,0.05799556,23117.2901
HipLeft,-0.1804809,-0.2918777,2.758308,0.1318123,-0.6671187,0.7135335,-0.1686658,23117.2901
KneeLeft,-0.2203718,-0.6466559,2.588337,0.1828562,-0.6334207,-0.1339495,0.7398644,23117.2901
AnkleLeft,-0.2044657,-0.9783087,2.753973,-0.1675149,-0.6403158,0.1582196,0.7327352,23117.2901
FootLeft,-0.2165056,-1.028944,2.668862,0,0,0,0,23117.2901
HipRight,-0.01340068,-0.2937879,2.760552,-0.1129665,0.6762084,0.7092001,-0.1643651,23117.2901
KneeRight,0.004240273,-0.6590767,2.61679,-0.1466925,0.6876328,-0.1169856,0.7013963,23117.2901
AnkleRight,0.01136933,-0.9857188,2.808681,0.1475011,0.571225,0.2172726,0.777649,23117.2901
FootRight,0.04128149,-1.035552,2.729429,0,0,0,0,23117.2901
SpineShoulder,-0.1084565,0.2415632,2.745561,0.01300376,-0.009938047,0.998266,-0.05654231,23117.2901
HandTipLeft,-0.5924463,0.2556744,2.506464,0,0,0,0,23117.2901
ThumbLeft,-0.4973678,0.1914171,2.511125,0,0,0,0,23117.2901
HandTipRight,0.4764127,0.3519321,2.629132,0,0,0,0,23117.2901
ThumbRight,0.3856252,0.2780023,2.592667,0,0,0,0,23117.2901
SpineBase,-0.09899543,-0.29693,2.79594,0.005573805,-0.009799964,0.9991848,-0.03876181,23149.6343
SpineMid,-0.1049642,0.01372796,2.771765,0.007064424,-0.009857779,0.9991755,-0.03874715,23149.6343
Neck,-0.1106013,0.3164112,2.734589,0.008968057,-0.009481076,0.9969434,-0.07702924,23149.6343
Head,-0.09551928,0.4623651,2.71702,0,0,0,0,23149.6343
ShoulderLeft,-0.2866364,0.1861344,2.753504,0.04834526,0.8053302,-0.5899451,0.03272359,23149.6343
ElbowLeft,-0.460479,-0.03201076,2.757668,0.2928047,-0.4160726,0.1525986,0.8472678,23149.6343
WristLeft,-0.5353571,0.1195684,2.556364,0.6546386,-0.4263204,0.5997939,-0.173051,23149.6343
HandLeft,-0.5721712,0.1755493,2.532124,0.62572,-0.3240816,0.7080365,0.04615198,23149.6343
ShoulderRight,0.0841937,0.1883801,2.760691,0.05922973,0.7952399,0.6031142,-0.01840067,23149.6343
ElbowRight,0.2746421,0.0558485,2.76004,-0.4486465,0.2221824,0.1145374,0.8580399,23149.6343
WristRight,0.4256629,0.2171556,2.638987,-0.5720028,0.4241191,0.7020857,0.003375436,23149.6343
HandRight,0.4528756,0.2495267,2.626641,-0.5603819,0.3553954,0.7438866,0.07936568,23149.6343
HipLeft,-0.1812151,-0.2920389,2.758234,0.1321367,-0.6668884,0.7138187,-0.1681154,23149.6343
KneeLeft,-0.2212893,-0.6464317,2.587282,0.1836453,-0.631937,-0.1350919,0.7407295,23149.6343
AnkleLeft,-0.2039191,-0.9803008,2.755946,-0.1705041,-0.6407014,0.1585058,0.7316461,23149.6343
FootLeft,-0.2159451,-1.028848,2.668404,0,0,0,0,23149.6343
HipRight,-0.01417873,-0.2941141,2.760389,-0.1135373,0.6765651,0.7088099,-0.1641877,23149.6343
KneeRight,0.003664325,-0.659155,2.615796,-0.1475827,0.6871814,-0.1176354,0.7015433,23149.6343
AnkleRight,0.01070134,-0.9876764,2.808792,0.1457285,0.5643482,0.2184611,0.7826552,23149.6343
FootRight,0.04217693,-1.037225,2.730251,0,0,0,0,23149.6343
SpineShoulder,-0.1092781,0.241806,2.7462,0.008745982,-0.009899807,0.9983606,-0.05569081,23149.6343
HandTipLeft,-0.6017644,0.2505536,2.501426,0,0,0,0,23149.6343
ThumbLeft,-0.5013586,0.1749762,2.504818,0,0,0,0,23149.6343
HandTipRight,0.491748,0.3214226,2.622385,0,0,0,0,23149.6343
ThumbRight,0.3919145,0.2656963,2.587909,0,0,0,0,23149.6343
SpineBase,-0.1038044,-0.286749,2.797536,0.008158348,-0.008592762,0.9993236,-0.03481211,23183.6273
SpineMid,-0.1090483,0.02822225,2.775521,0.004187328,-0.008454364,0.9993482,-0.03484598,23183.6273
Neck,-0.1134147,0.3369555,2.741217,0.0005078242,-0.006126332,0.9974886,-0.07055991,23183.6273
Head,-0.09625055,0.4783971,2.721389,0,0,0,0,23183.6273
ShoulderLeft,-0.2891995,0.200216,2.759503,0.04340762,0.8130622,-0.5799499,0.02652804,23183.6273
ElbowLeft,-0.4574018,-0.01389187,2.7641,0.2880544,-0.4239847,0.1545927,0.844608,23183.6273
WristLeft,-0.5360204,0.1278633,2.560029,0.6544175,-0.4464507,0.5862593,-0.1694688,23183.6273
HandLeft,-0.5684451,0.1994628,2.532278,0.676621,-0.2648892,0.6867839,0.01858815,23183.6273
ShoulderRight,0.0840476,0.1948435,2.76071,0.04408584,0.8112146,0.5825217,-0.0256058,23183.6273
ElbowRight,0.27001,0.05736571,2.763514,-0.4339417,0.2256113,0.1203438,0.8638932,23183.6273
WristRight,0.4272423,0.2117285,2.640199,-0.5742855,0.4406433,0.6898293,0.01285413,23183.6273
HandRight,0.4608944,0.2564242,2.627637,-0.5723041,0.3177441,0.7498038,0.09644123,23183.6273
HipLeft,-0.1856533,-0.2817418,2.759405,0.1366648,-0.6664422,0.7134473,-0.1678409,23183.6273
KneeLeft,-0.2222695,-0.6382641,2.592854,0.1764463,-0.6333582,-0.1334483,0.741563,23183.6273
AnkleLeft,-0.2044009,-0.979517,2.755459,-0.1636053,-0.6436141,0.1495322,0.7325534,23183.6273
FootLeft,-0.2158921,-1.029046,2.668884,0,0,0,0,23183.6273
HipRight,-0.01925996,-0.2842295,2.762398,-0.1152214,0.6785606,0.707445,-0.1606276,23183.6273
KneeRight,0.003373205,-0.651045,2.624683,-0.144892,0.6824574,-0.1081101,0.7082163,23183.6273
AnkleRight,0.01007084,-0.9886246,2.810457,0.1372778,0.5626518,0.207775,0.788294,23183.6273
FootRight,0.04248545,-1.037296,2.731391,0,0,0,0,23183.6273
SpineShoulder,-0.1124788,0.2606975,2.75206,0.000277687,-0.007363626,0.998709,-0.05025977,23183.6273
HandTipLeft,-0.6081565,0.271348,2.50337,0,0,0,0,23183.6273
ThumbLeft,-0.5016877,0.2195089,2.506692,0,0,0,0,23183.6273
HandTipRight,0.5001782,0.3303949,2.613791,0,0,0,0,23183.6273
ThumbRight,0.4010428,0.2676842,2.5888,0,0,0,0,23183.6273
SpineBase,-0.1080416,-0.2421716,2.800483,0.01844938,-0.00690486,0.9992322,-0.03386588,23217.7999
SpineMid,-0.1120143,0.07363205,2.778978,0.007363671,-0.006528758,0.9993754,-0.03394039,23217.7999
Neck,-0.1152496,0.3804516,2.744374,-0.003612146,-0.004286759,0.9973654,-0.07232385,23217.7999
Head,-0.09324093,0.5260453,2.732963,0,0,0,0,23217.7999
ShoulderLeft,-0.2947506,0.2551684,2.764283,0.04763905,0.7952821,-0.6039138,0.02334308,23217.7999
ElbowLeft,-0.4469082,0.08223408,2.75614,0.3233154,-0.4225908,0.1425423,0.8346052,23217.7999
WristLeft,-0.5408255,0.1914783,2.567769,0.6178786,-0.4960818,0.5903867,-0.1535336,23217.7999
HandLeft,-0.572495,0.2575874,2.539088,0.6670486,-0.2828088,0.6891859,0.009383976,23217.7999
ShoulderRight,0.08079222,0.2469827,2.762621,0.04354299,0.8008412,0.5966027,-0.02868014,23217.7999
ElbowRight,0.2674055,0.1067281,2.760366,-0.4299613,0.2535244,0.1214232,0.8579715,23217.7999
WristRight,0.4252219,0.2172476,2.642429,-0.5003368,0.5052116,0.7030548,-0.01175642,23217.7999
HandRight,0.4567249,0.2894744,2.629704,-0.5933984,0.2101994,0.7748025,0.05810093,23217.7999
HipLeft,-0.1891006,-0.2389144,2.760727,0.1428902,-0.6715959,0.7054143,-0.1758752,23217.7999
KneeLeft,-0.2264205,-0.604873,2.622949,0.1497442,-0.6176031,-0.1084331,0.7644509,23217.7999
AnkleLeft,-0.2047746,-0.9794112,2.755552,-0.1323897,-0.6504064,0.1088078,0.7400036,23217.7999
FootLeft,-0.2155826,-1.02914,2.669028,0,0,0,0,23217.7999
HipRight,-0.02417831,-0.2390213,2.766911,-0.1120198,0.6772557,0.7105478,-0.1545899,23217.7999
KneeRight,0.003684167,-0.6207778,2.652553,-0.1246465,0.6756099,-0.08159802,0.72205,23217.7999
AnkleRight,0.0106446,-0.9882658,2.810555,0.1099116,0.5690587,0.1692527,0.7971482,23217.7999
FootRight,0.04270224,-1.037619,2.732151,0,0,0,0,23217.7999
SpineShoulder,-0.1145574,0.3049593,2.755378,-0.003800998,-0.005281751,0.9986861,-0.05082961,23217.7999
HandTipLeft,-0.617645,0.3271922,2.51059,0,0,0,0,23217.7999
ThumbLeft,-0.5037684,0.2825407,2.512375,0,0,0,0,23217.7999
HandTipRight,0.5017954,0.3596385,2.619776,0,0,0,0,23217.7999
ThumbRight,0.4014189,0.2952925,2.592,0,0,0,0,23217.7999
SpineBase,-0.1106734,-0.2093744,2.799662,0.01850515,-0.002741909,0.9993542,-0.03068118,23250.3205
SpineMid,-0.1120541,0.1078055,2.780142,0.008748281,-0.00244226,0.9994872,-0.03070649,23250.3205
Neck,-0.11263,0.4180966,2.747858,-0.001061179,2.619235E-05,0.9977329,-0.06728864,23250.3205
Head,-0.08950435,0.5585021,2.735296,0,0,0,0,23250.3205
ShoulderLeft,-0.2927847,0.2867736,2.762687,0.03539898,0.802855,-0.5944672,0.02791573,23250.3205
ElbowLeft,-0.4577905,0.1349134,2.752184,0.3737686,-0.3915491,0.1485707,0.8275947,23250.3205
WristLeft,-0.5483866,0.2625112,2.571389,0.6125365,-0.4565914,0.6257893,-0.1571974,23250.3205
HandLeft,-0.5742657,0.3321833,2.547139,0.6644776,-0.2332541,0.7099733,-0.0001392831,23250.3205
ShoulderRight,0.07986625,0.2781125,2.762564,0.03434134,0.8096694,0.5851496,-0.02925834,23250.3205
ElbowRight,0.267773,0.1391634,2.763453,-0.4356421,0.2214814,0.113743,0.8649997,23250.3205
WristRight,0.4223133,0.2843475,2.648747,-0.5425715,0.4459294,0.7118503,0.005685209,23250.3205
HandRight,0.4560561,0.3492735,2.63219,-0.5889803,0.2542294,0.7653902,0.05145354,23250.3205
HipLeft,-0.1916425,-0.2048407,2.759764,0.1453017,-0.6666944,0.7099077,-0.1744624,23250.3205
KneeLeft,-0.2275854,-0.5874032,2.654629,0.1227907,-0.6597,-0.0690209,0.7382103,23250.3205
AnkleLeft,-0.2054803,-0.9775717,2.758323,-0.1061585,-0.6547148,0.07891701,0.7442118,23250.3205
FootLeft,-0.2157588,-1.027484,2.671839,0,0,0,0,23250.3205
HipRight,-0.02679689,-0.2084048,2.766125,-0.1138163,0.6864161,0.701721,-0.1531879,23250.3205
KneeRight,0.005918389,-0.6050104,2.677806,-0.103722,0.6744194,-0.05263579,0.7291294,23250.3205
AnkleRight,0.01230763,-0.9871628,2.813259,0.09376044,0.5827003,0.1414056,0.7947791,23250.3205
FootRight,0.04192485,-1.036451,2.733079,0,0,0,0,23250.3205
SpineShoulder,-0.112623,0.3415295,2.758233,-0.001164311,-0.001158662,0.9989068,-0.04671861,23250.3205
HandTipLeft,-0.6119839,0.4059316,2.526933,0,0,0,0,23250.3205
ThumbLeft,-0.5060625,0.3469232,2.5223,0,0,0,0,23250.3205
HandTipRight,0.4965286,0.4169782,2.628782,0,0,0,0,23250.3205
ThumbRight,0.3974954,0.3585508,2.594429,0,0,0,0,23250.3205
SpineBase,-0.1105956,-0.1777135,2.799834,0.02833449,-0.001265706,0.9992712,-0.02554803,23283.6279
SpineMid,-0.1109401,0.1402972,2.783552,0.01536933,-0.0009341845,0.9995546,-0.02556231,23283.6279
Neck,-0.1106957,0.4497128,2.754444,0.002237632,0.0009079943,0.9980291,-0.06270558,23283.6279
Head,-0.08811782,0.5888684,2.742413,0,0,0,0,23283.6279
ShoulderLeft,-0.2918888,0.3253637,2.760547,0.01694006,0.7919784,-0.6091689,0.03736803,23283.6279
ElbowLeft,-0.4793172,0.1965003,2.740369,0.4455806,-0.3520607,0.1388962,0.811307,23283.6279
WristLeft,-0.5567468,0.355234,2.571874,0.6729815,-0.3987674,0.6101183,-0.125842,23283.6279
HandLeft,-0.5763784,0.4111567,2.555706,0.711228,-0.2101172,0.6702959,0.02662526,23283.6279
ShoulderRight,0.08115446,0.3166184,2.762484,0.01992199,0.8006642,0.59786,-0.03321766,23283.6279
ElbowRight,0.278257,0.1919355,2.756351,-0.471563,0.2118646,0.1020884,0.8498939,23283.6279
WristRight,0.4228362,0.3453881,2.649045,-0.5677666,0.4188449,0.7084974,0.01553942,23283.6279
HandRight,0.4534177,0.4123376,2.638111,-0.6108826,0.2115346,0.7593979,0.07342008,23283.6279
HipLeft,-0.1905408,-0.1744219,2.758433,0.154443,-0.6704503,0.703147,-0.179522,23283.6279
KneeLeft,-0.226194,-0.5821771,2.681759,-0.09666587,0.7198048,0.03273927,-0.6866331,23283.6279
AnkleLeft,-0.2073317,-0.9740546,2.765444,-0.08788343,-0.6665565,0.06198712,0.7376561,23283.6279
FootLeft,-0.2154602,-1.025643,2.674737,0,0,0,0,23283.6279
HipRight,-0.02777819,-0.176223,2.76778,-0.1139735,0.6859268,0.7038472,-0.1453051,23283.6279
KneeRight,0.00827994,-0.5912474,2.713444,-0.07579458,0.6830056,-0.01776205,0.7262527,23283.6279
AnkleRight,0.01639683,-0.9792812,2.815762,0.07032238,0.6048905,0.1080702,0.7858009,23283.6279
FootRight,0.04105149,-1.031587,2.736619,0,0,0,0,23283.6279
SpineShoulder,-0.1108563,0.3735657,2.76405,0.002192281,8.751968E-05,0.9991281,-0.04169317,23283.6279
HandTipLeft,-0.6140372,0.4853795,2.536369,0,0,0,0,23283.6279
ThumbLeft,-0.5064957,0.4243754,2.530286,0,0,0,0,23283.6279
HandTipRight,0.4874575,0.482502,2.638035,0,0,0,0,23283.6279
ThumbRight,0.3941673,0.4247142,2.601636,0,0,0,0,23283.6279
SpineBase,-0.1106412,-0.154765,2.800083,0.03380942,-0.0003680641,0.9991857,-0.02201575,23317.7957
SpineMid,-0.1104021,0.1624283,2.786107,0.01937856,-5.013819E-05,0.9995697,-0.02201878,23317.7957
Neck,-0.1096165,0.4716222,2.759398,0.004724903,0.001643052,0.9982668,-0.05863729,23317.7957
Head,-0.08503284,0.6138225,2.746431,0,0,0,0,23317.7957
ShoulderLeft,-0.2919612,0.3478405,2.760292,0.005611802,0.7903288,-0.6111908,0.04236368,23317.7957
ElbowLeft,-0.4901505,0.2249872,2.746444,0.4600496,-0.3426895,0.1593273,0.8034508,23317.7957
WristLeft,-0.5563878,0.3908427,2.576329,0.667671,-0.3756811,0.624849,-0.1504758,23317.7957
HandLeft,-0.5761411,0.4738443,2.565748,0.7154784,-0.1250144,0.6861543,0.0406737,23317.7957
ShoulderRight,0.07920647,0.3423656,2.763819,0.011596,0.796194,0.6039464,-0.03448699,23317.7957
ElbowRight,0.2882272,0.2274627,2.751279,-0.5022908,0.193621,0.08468162,0.8384771,23317.7957
WristRight,0.4197904,0.3920472,2.655843,-0.5765419,0.3793937,0.7234389,0.01720197,23317.7957
HandRight,0.4485894,0.4641776,2.644331,-0.6149815,0.1927296,0.7623224,0.05930976,23317.7957
HipLeft,-0.18963,-0.1515103,2.757811,0.1612208,-0.6698315,0.7015415,-0.1821353,23317.7957
KneeLeft,-0.2248513,-0.5850672,2.714955,-0.06344784,0.7276674,0.004181628,-0.6829767,23317.7957
AnkleLeft,-0.2077725,-0.9735347,2.769674,-0.0631407,-0.6711028,0.03700599,0.7377431,23317.7957
FootLeft,-0.2154081,-1.025102,2.674847,0,0,0,0,23317.7957
HipRight,-0.02874865,-0.153919,2.768826,-0.1144867,0.6892686,0.7012262,-0.1417158,23317.7957
KneeRight,0.0109025,-0.59087,2.732341,-0.0613089,0.6802208,0.000366124,0.7304387,23317.7957
