JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
ElbowLeft,-0.1564327,0.4411279,3.026322,0.4848465,-0.346485,0.16639,0.7856121,26736.873
WristLeft,-0.196228,0.6226456,2.850762,0.7761825,-0.3574557,0.5025554,-0.1311647,26736.873
HandLeft,-0.210858,0.6847636,2.828872,0.8131877,-0.1991084,0.5468833,-0.0005733269,26736.873
ShoulderRight,0.4209035,0.5322899,3.04801,0.0710976,0.7878749,0.6082673,-0.06487846,26736.873
ElbowRight,0.6204662,0.3944892,3.097641,-0.409696,0.2365526,0.2319747,0.8499293,26736.873
WristRight,0.8161938,0.4912414,2.971555,-0.4649879,0.554971,0.68968,0.01161523,26736.873
HandRight,0.8766275,0.5450697,2.955624,-0.4521748,0.4024575,0.7885654,0.1083081,26736.873
HipLeft,0.1037058,0.08242655,3.104257,0.06761345,-0.6168652,0.76371,-0.177913,26736.873
KneeLeft,-0.1389578,-0.1509728,2.917393,0.4431827,-0.5827935,0.02298591,0.6807441,26736.873
AnkleLeft,-0.2536398,-0.445894,3.145509,-0.06288311,-0.5647379,0.3435484,0.7477242,26736.873
FootLeft,-0.2975956,-0.5293949,3.129229,0,0,0,0,26736.873
HipRight,0.2510975,0.052152,3.090616,-0.1438613,0.7326857,0.6216607,-0.2366721,26736.873
KneeRight,0.2443871,-0.3576614,3.120137,0.03224519,0.7450944,0.01786135,0.6659396,26736.873
AnkleRight,0.2084786,-0.7520974,3.200342,0.0949832,0.586325,0.05425213,0.8026568,26736.873
FootRight,0.2249454,-0.8217955,3.143707,0,0,0,0,26736.873
SpineShoulder,0.2339391,0.580574,3.041614,0.0006415908,0.05172182,0.9938744,-0.0976633,26736.873
HandTipLeft,-0.2355844,0.7627307,2.822943,0,0,0,0,26736.873
ThumbLeft,-0.1432826,0.6944604,2.831501,0,0,0,0,26736.873
HandTipRight,0.9405794,0.5933692,2.954881,0,0,0,0,26736.873
ThumbRight,0.8288755,0.5615534,2.910318,0,0,0,0,26736.873
SpineBase,0.1825382,0.06762491,3.134821,-0.05555513,0.06049,0.993718,-0.07602061,26770.2936
SpineMid,0.2162259,0.3633281,3.087259,-0.0278472,0.05834848,0.99488,-0.07767644,26770.2936
Neck,0.2488972,0.6514383,3.028248,-0.00213765,0.0549631,0.9916912,-0.1162893,26770.2936
Head,0.270943,0.7834987,2.979189,0,0,0,0,26770.2936
ShoulderLeft,0.07230177,0.5614069,3.049889,0.07210451,0.7434525,-0.6621766,0.06001111,26770.2936
ElbowLeft,-0.1558506,0.4380181,3.029761,0.4844283,-0.3513647,0.1678972,0.7833789,26770.2936
WristLeft,-0.1969409,0.6165645,2.852233,0.7721705,-0.3638277,0.5036732,-0.1330239,26770.2936
HandLeft,-0.2154218,0.6789772,2.832988,0.8036243,-0.1981768,0.5603024,0.03122912,26770.2936
ShoulderRight,0.4271357,0.5325369,3.050843,0.06832188,0.7877973,0.6087542,-0.06423414,26770.2936
ElbowRight,0.6317121,0.4148779,3.094451,-0.4485223,0.227629,0.2317287,0.8326552,26770.2936
WristRight,0.829343,0.5379081,2.959549,-0.4979241,0.5207832,0.6933266,0.01243091,26770.2936
HandRight,0.8874422,0.5971285,2.946326,-0.4809875,0.364094,0.7881103,0.1223473,26770.2936
HipLeft,0.1069627,0.08206115,3.105403,0.06898727,-0.6169608,0.7634572,-0.1781384,26770.2936
KneeLeft,-0.1388266,-0.1472467,2.917285,0.4492789,-0.5775465,0.02245997,0.6812372,26770.2936
AnkleLeft,-0.2485804,-0.4439121,3.154986,0.1259861,0.6688557,-0.3305167,-0.6538487,26770.2936
FootLeft,-0.2459406,-0.4824449,3.042909,0,0,0,0,26770.2936
HipRight,0.2539276,0.05183164,3.091927,-0.14643,0.7335937,0.6208087,-0.2345102,26770.2936
KneeRight,0.2450598,-0.3593429,3.119533,0.03213852,0.7443359,0.01434249,0.6668774,26770.2936
AnkleRight,0.2088334,-0.7534162,3.20035,0.09570567,0.5847251,0.05485135,0.8036966,26770.2936
FootRight,0.2251216,-0.8216214,3.145219,0,0,0,0,26770.2936
SpineShoulder,0.2409395,0.5805324,3.045179,-0.0008434761,0.05592791,0.9939005,-0.09504316,26770.2936
HandTipLeft,-0.2340416,0.7618305,2.826179,0,0,0,0,26770.2936
ThumbLeft,-0.1487962,0.6889893,2.834445,0,0,0,0,26770.2936
HandTipRight,0.9476088,0.6531779,2.946367,0,0,0,0,26770.2936
ThumbRight,0.8318027,0.6114708,2.907381,0,0,0,0,26770.2936
SpineBase,0.1857068,0.06759501,3.13591,-0.05285445,0.06008195,0.9940208,-0.07429256,26804.4286
SpineMid,0.2193376,0.3634651,3.089484,-0.02831301,0.05823065,0.9950222,-0.07575233,26804.4286
Neck,0.2517835,0.65174,3.031698,-0.005778654,0.0548641,0.9919543,-0.1139438,26804.4286
Head,0.2756783,0.7832585,2.983084,0,0,0,0,26804.4286
ShoulderLeft,0.07628445,0.5604857,3.054936,0.07418481,0.7464179,-0.6590989,0.05427334,26804.4286
ElbowLeft,-0.1557245,0.4389668,3.032353,0.4910211,-0.3519351,0.1666335,0.7792774,26804.4286
WristLeft,-0.1999066,0.6168603,2.853398,0.770486,-0.368911,0.5035558,-0.1291801,26804.4286
HandLeft,-0.2260177,0.6791814,2.831374,0.778164,-0.2414249,0.576991,0.05706287,26804.4286
ShoulderRight,0.4319744,0.532672,3.053051,0.06548231,0.7872325,0.6097651,-0.06452809,26804.4286
ElbowRight,0.6427741,0.434967,3.088028,-0.4871351,0.2353281,0.2340531,0.807799,26804.4286
WristRight,0.8331826,0.5618095,2.952051,-0.4953692,0.5115638,0.7020708,-0.002908865,26804.4286
HandRight,0.8835279,0.6303451,2.935627,-0.5169442,0.3119659,0.7927286,0.08382889,26804.4286
HipLeft,0.1098064,0.08189844,3.106156,0.07121422,-0.617983,0.7624524,-0.1780221,26804.4286
KneeLeft,-0.1387966,-0.144299,2.917906,0.4539832,-0.5651608,0.01777975,0.6886046,26804.4286
AnkleLeft,-0.2348677,-0.4426975,3.159766,-0.07604343,-0.5260232,0.342627,0.7746764,26804.4286
FootLeft,-0.2800701,-0.5244469,3.148725,0,0,0,0,26804.4286
HipRight,0.2573509,0.05189684,3.093341,-0.1457172,0.7340631,0.6214572,-0.2317518,26804.4286
KneeRight,0.2457335,-0.3601303,3.11883,0.032358,0.7423428,0.01022081,0.6691604,26804.4286
AnkleRight,0.2089114,-0.7527838,3.200358,0.09718742,0.5854978,0.05519676,0.8029322,26804.4286
FootRight,0.2246931,-0.8203104,3.146165,0,0,0,0,26804.4286
SpineShoulder,0.2439025,0.5807914,3.048312,-0.004490291,0.0559357,0.9941025,-0.09279652,26804.4286
HandTipLeft,-0.2452482,0.7565315,2.820028,0,0,0,0,26804.4286
ThumbLeft,-0.1646638,0.700362,2.828546,0,0,0,0,26804.4286
HandTipRight,0.9403613,0.6897196,2.930336,0,0,0,0,26804.4286
ThumbRight,0.831619,0.6466759,2.89755,0,0,0,0,26804.4286
SpineBase,0.188108,0.0678594,3.13779,-0.05171314,0.06132925,0.9941927,-0.07173229,26837.4414
SpineMid,0.222637,0.3639799,3.092875,-0.02645418,0.05948821,0.9951851,-0.07326628,26837.4414
Neck,0.2558059,0.6525189,3.036688,-0.003270597,0.05566331,0.9922208,-0.1113047,26837.4414
Head,0.280297,0.7844536,2.989493,0,0,0,0,26837.4414
ShoulderLeft,0.07766426,0.5606526,3.056328,0.06552891,0.7465502,-0.6594578,0.05902617,26837.4414
ElbowLeft,-0.1489093,0.4621331,3.039712,0.5137584,-0.3500307,0.1926735,0.7592152,26837.4414
WristLeft,-0.2146416,0.6244338,2.851998,0.7498226,-0.4149634,0.5038702,-0.1081035,26837.4414
HandLeft,-0.2431419,0.6872653,2.828975,0.7719688,-0.2529643,0.5796516,0.06385287,26837.4414
ShoulderRight,0.4369806,0.5322589,3.05593,0.05994043,0.7884801,0.6086796,-0.06492662,26837.4414
ElbowRight,0.6522959,0.4451236,3.082123,-0.5152516,0.2301347,0.2193873,0.7958788,26837.4414
WristRight,0.8358384,0.5868666,2.945684,-0.5032822,0.4862569,0.714219,-0.01235074,26837.4414
HandRight,0.8805873,0.6545878,2.926446,-0.5329047,0.3013223,0.7886208,0.05739979,26837.4414
HipLeft,0.1120412,0.08204373,3.107927,0.07283754,-0.6189557,0.7617109,-0.1771586,26837.4414
KneeLeft,-0.1384929,-0.1415663,2.918989,0.4580036,-0.5477354,0.008128202,0.700109,26837.4414
AnkleLeft,-0.2232392,-0.4479958,3.15125,-0.1136958,-0.606258,0.312954,0.7222079,26837.4414
FootLeft,-0.2546735,-0.5380531,3.129958,0,0,0,0,26837.4414
HipRight,0.2598352,0.05223617,3.095275,-0.1472382,0.734548,0.6214796,-0.2291796,26837.4414
KneeRight,0.2464483,-0.360555,3.117943,0.03119433,0.7414209,0.006375412,0.6702846,26837.4414
AnkleRight,0.2089109,-0.7516729,3.20099,0.09950192,0.5877575,0.05607633,0.8009344,26837.4414
FootRight,0.2240649,-0.8194643,3.147236,0,0,0,0,26837.4414
SpineShoulder,0.247764,0.581503,3.052902,-0.001936554,0.05694262,0.9942928,-0.0901975,26837.4414
HandTipLeft,-0.2661549,0.7629423,2.819335,0,0,0,0,26837.4414
ThumbLeft,-0.1815445,0.714413,2.824111,0,0,0,0,26837.4414
HandTipRight,0.9408466,0.7173175,2.926642,0,0,0,0,26837.4414
ThumbRight,0.8276718,0.6722871,2.89,0,0,0,0,26837.4414
SpineBase,0.1900833,0.06784915,3.138545,-0.0492699,0.0614203,0.9943546,-0.07112634,26870.3603
SpineMid,0.2247595,0.3636993,3.094122,-0.02557511,0.05970898,0.995246,-0.0725689,26870.3603
Neck,0.2579573,0.6519161,3.038323,-0.004015401,0.05580446,0.9922663,-0.1108029,26870.3603
Head,0.2829269,0.783552,2.991505,0,0,0,0,26870.3603
ShoulderLeft,0.07891455,0.5605893,3.057827,0.06505283,0.7455007,-0.6607326,0.0585596,26870.3603
ElbowLeft,-0.1460774,0.4834192,3.035261,0.5474936,-0.3502094,0.196869,0.7340618,26870.3603
WristLeft,-0.2337692,0.6462927,2.834851,0.7519341,-0.4431587,0.482901,-0.0707978,26870.3603
HandLeft,-0.26789,0.7083278,2.819014,0.7738084,-0.2364212,0.573375,0.1287115,26870.3603
ShoulderRight,0.4400962,0.531929,3.05686,0.05850172,0.7877688,0.6096759,-0.0655225,26870.3603
ElbowRight,0.6568382,0.4492982,3.077995,-0.5265082,0.2332775,0.2130936,0.7892793,26870.3603
WristRight,0.8360853,0.593668,2.940789,-0.5282561,0.4802004,0.7002441,-0.003368755,26870.3603
HandRight,0.8778656,0.6658941,2.917781,-0.5829911,0.2844165,0.7598379,0.04330052,26870.3603
HipLeft,0.1137723,0.081981,3.10837,0.07414827,-0.6193209,0.7611564,-0.1777207,26870.3603
KneeLeft,-0.1386814,-0.1398749,2.920001,0.46021,-0.5043253,-0.01692774,0.730463,26870.3603
AnkleLeft,-0.211965,-0.4896058,3.120836,-0.06654744,-0.5419894,0.262611,0.7955214,26870.3603
FootLeft,-0.2534481,-0.5757034,3.093669,0,0,0,0,26870.3603
HipRight,0.2620378,0.05226017,3.096374,-0.1459699,0.7350571,0.6219541,-0.2270615,26870.3603
KneeRight,0.2476973,-0.361246,3.117063,0.03013397,0.7396307,0.003990909,0.6723261,26870.3603
AnkleRight,0.2089748,-0.7515666,3.201238,0.1016137,0.5868465,0.056508,0.8013069,26870.3603
FootRight,0.2238878,-0.8190736,3.14831,0,0,0,0,26870.3603
SpineShoulder,0.2499174,0.5809836,3.054449,-0.002666037,0.05714695,0.9943346,-0.08958653,26870.3603
HandTipLeft,-0.3000606,0.7830001,2.813098,0,0,0,0,26870.3603
ThumbLeft,-0.2008265,0.7377972,2.819667,0,0,0,0,26870.3603
HandTipRight,0.9347659,0.7312639,2.919424,0,0,0,0,26870.3603
ThumbRight,0.8230602,0.6876395,2.8878,0,0,0,0,26870.3603
SpineBase,0.190734,0.06789351,3.139578,-0.04963674,0.06329019,0.9942819,-0.07024355,26904.4807
SpineMid,0.2264857,0.3632455,3.095681,-0.02676857,0.06165881,0.9951601,-0.0716798,26904.4807
Neck,0.2612202,0.6506504,3.040395,-0.006022014,0.05913037,0.9921366,-0.1101468,26904.4807
Head,0.2854157,0.7828756,2.992875,0,0,0,0,26904.4807
ShoulderLeft,0.07982732,0.5609652,3.060021,0.06513933,0.7424881,-0.6642316,0.05713728,26904.4807
ElbowLeft,-0.1661518,0.4958806,3.021694,0.5832674,-0.3499048,0.1825653,0.7099547,26904.4807
WristLeft,-0.2519919,0.6579239,2.829217,0.7078831,-0.4289767,0.5510637,-0.1058737,26904.4807
HandLeft,-0.291177,0.7173801,2.810921,0.6697969,-0.2910844,0.6750729,0.1044915,26904.4807
ShoulderRight,0.4428954,0.5313373,3.057518,0.0558008,0.7869741,0.6107689,-0.06722708,26904.4807
ElbowRight,0.6571385,0.4488347,3.077403,-0.5256803,0.2353467,0.2113018,0.7896985,26904.4807
WristRight,0.8346677,0.5948349,2.938141,-0.521984,0.4776835,0.7065132,-0.01379951,26904.4807
HandRight,0.8739946,0.6627576,2.910685,-0.5804208,0.3022887,0.7560064,0.01369558,26904.4807
HipLeft,0.1142533,0.08200162,3.109511,0.07349837,-0.6197183,0.7610509,-0.1770554,26904.4807
KneeLeft,-0.13778,-0.1520248,2.939738,0.4411623,-0.4718147,-0.01725614,0.7631964,26904.4807
AnkleLeft,-0.2340876,-0.5353395,3.081659,-0.005923878,-0.571875,0.2087321,0.7933189,26904.4807
FootLeft,-0.2729492,-0.6103516,3.039063,0,0,0,0,26904.4807
HipRight,0.2628436,0.05231074,3.097288,-0.1471176,0.7352458,0.6218773,-0.2259173,26904.4807
KneeRight,0.2490963,-0.3616232,3.116358,0.02818143,0.7398085,0.003196944,0.6722194,26904.4807
AnkleRight,0.2095266,-0.7512906,3.201605,0.1037102,0.5914703,0.05640986,0.7976372,26904.4807
FootRight,0.2236411,-0.817908,3.148329,0,0,0,0,26904.4807
SpineShoulder,0.252754,0.5799502,3.056397,-0.004664311,0.0599771,0.994232,-0.08879006,26904.4807
HandTipLeft,-0.3272002,0.7856779,2.80234,0,0,0,0,26904.4807
ThumbLeft,-0.2315539,0.728864,2.789,0,0,0,0,26904.4807
HandTipRight,0.9242806,0.72749,2.908183,0,0,0,0,26904.4807
ThumbRight,0.815001,0.686461,2.883769,0,0,0,0,26904.4807
SpineBase,0.1912664,0.06786362,3.140301,-0.05355199,0.06466012,0.993989,-0.07026443,26938.3599
SpineMid,0.2276026,0.3626443,3.096281,-0.03089879,0.063043,0.9949509,-0.07171892,26938.3599
Neck,0.2631284,0.6491981,3.040687,-0.01040164,0.06124289,0.9918894,-0.1108896,26938.3599
Head,0.2863705,0.7823092,2.993401,0,0,0,0,26938.3599
ShoulderLeft,0.08099926,0.5618504,3.062286,0.06940242,0.7386478,-0.6684006,0.05313419,26938.3599
ElbowLeft,-0.1665452,0.5122609,3.020274,0.6052413,-0.3533731,0.1918426,0.6870276,26938.3599
WristLeft,-0.2692799,0.6668075,2.823906,0.6838033,-0.4526368,0.5642826,-0.09548878,26938.3599
HandLeft,-0.3116906,0.7242906,2.802862,0.6630622,-0.3204605,0.6680536,0.1065735,26938.3599
ShoulderRight,0.4435852,0.5302845,3.05689,0.05449747,0.7868979,0.6106938,-0.06982075,26938.3599
ElbowRight,0.6539558,0.4414103,3.07223,-0.5146056,0.247989,0.2025776,0.7953897,26938.3599
WristRight,0.826738,0.5837944,2.928365,-0.5327448,0.4817733,0.6954805,-0.01960055,26938.3599
HandRight,0.8613054,0.6390105,2.90281,-0.58409,0.324623,0.7438882,0.009430822,26938.3599
HipLeft,0.1149353,0.08224215,3.110935,0.07046966,-0.6187993,0.762634,-0.1746734,26938.3599
KneeLeft,-0.1602671,-0.1974809,2.951297,0.4118505,-0.4277348,-0.01522993,0.8044813,26938.3599
AnkleLeft,-0.2598116,-0.5601261,3.02883,0.04965587,-0.5620096,0.1590647,0.8101716,26938.3599
FootLeft,-0.3085417,-0.6373803,2.967818,0,0,0,0,26938.3599
HipRight,0.2632608,0.05211672,3.097571,-0.1490518,0.735315,0.6207731,-0.227456,26938.3599
KneeRight,0.2502734,-0.3626475,3.114879,0.02595368,0.7423252,0.002346459,0.6695328,26938.3599
AnkleRight,0.211187,-0.7595216,3.201097,0.1026463,0.5991766,0.05574635,0.7920502,26938.3599
FootRight,0.2242766,-0.8225071,3.147575,0,0,0,0,26938.3599
SpineShoulder,0.2544519,0.5787367,3.056794,-0.009021739,0.06183359,0.9940529,-0.08918564,26938.3599
HandTipLeft,-0.34677,0.8026841,2.79427,0,0,0,0,26938.3599
ThumbLeft,-0.2508846,0.7314694,2.775625,0,0,0,0,26938.3599
HandTipRight,0.9054298,0.702863,2.891542,0,0,0,0,26938.3599
ThumbRight,0.8006356,0.6570886,2.872334,0,0,0,0,26938.3599
SpineBase,0.1915896,0.06796865,3.141068,-0.0570574,0.06571583,0.9937482,-0.06993052,26971.1766
SpineMid,0.2283696,0.3623717,3.097132,-0.03448117,0.06411123,0.9947875,-0.07140449,26971.1766
Neck,0.264308,0.6485293,3.041572,-0.01410823,0.06238307,0.9917863,-0.1107667,26971.1766
Head,0.2876019,0.7809283,2.993965,0,0,0,0,26971.1766
ShoulderLeft,0.08154474,0.5630541,3.064388,0.07188439,0.7353345,-0.6720173,0.05008529,26971.1766
ElbowLeft,-0.1682506,0.5213808,3.017219,0.6173646,-0.3602952,0.1948704,0.6716204,26971.1766
WristLeft,-0.273324,0.6669922,2.823875,0.6772516,-0.4643117,0.5632499,-0.09216532,26971.1766
HandLeft,-0.3172494,0.7213194,2.809215,0.6377352,-0.3148865,0.6883435,0.1425605,26971.1766
ShoulderRight,0.443836,0.529799,3.056532,0.05228629,0.7868756,0.6106396,-0.07219549,26971.1766
ElbowRight,0.6454871,0.4234588,3.070526,-0.4810343,0.2574956,0.189245,0.8163874,26971.1766
WristRight,0.817476,0.5597498,2.923657,-0.4277053,0.4827042,0.7583799,-0.09447128,26971.1766
HandRight,0.8543308,0.6074563,2.904513,-0.4253199,0.3505315,0.8344001,-0.002694017,26971.1766
HipLeft,0.1151973,0.0826816,3.112316,0.06780079,-0.6178389,0.7642646,-0.1719819,26971.1766
KneeLeft,-0.1207044,-0.1870756,2.988856,0.3716253,-0.5876632,0.07771258,0.7144979,26971.1766
AnkleLeft,-0.289741,-0.5671316,2.981887,-0.1422203,0.7403642,-0.151613,-0.6392555,26971.1766
FootLeft,-0.288388,-0.6035084,2.869873,0,0,0,0,26971.1766
HipRight,0.2635874,0.05200416,3.097905,-0.1507716,0.7356242,0.6195585,-0.2286314,26971.1766
KneeRight,0.2513098,-0.3631751,3.114606,0.02482352,0.7446567,0.002402873,0.6669816,26971.1766
AnkleRight,0.2116233,-0.7580958,3.200978,0.1036986,0.5973178,0.05593893,0.7933025,26971.1766
FootRight,0.2250906,-0.8208885,3.146991,0,0,0,0,26971.1766
SpineShoulder,0.2555373,0.5781636,3.057677,-0.01270932,0.06296413,0.9939595,-0.08898573,26971.1766
HandTipLeft,-0.3562749,0.7955274,2.797246,0,0,0,0,26971.1766
ThumbLeft,-0.2595581,0.7395589,2.782222,0,0,0,0,26971.1766
HandTipRight,0.8981404,0.6672963,2.896202,0,0,0,0,26971.1766
ThumbRight,0.8592452,0.651781,2.862333,0,0,0,0,26971.1766
SpineBase,0.1913186,0.06782303,3.141415,-0.05728186,0.06638423,0.9936978,-0.06983377,27005.5015
SpineMid,0.228481,0.3621179,3.097518,-0.03598799,0.06487347,0.9946965,-0.07123941,27005.5015
Neck,0.2648516,0.6481292,3.042101,-0.01688684,0.06354731,0.9917159,-0.1103455,27005.5015
Head,0.2884167,0.7796283,2.99456,0,0,0,0,27005.5015
ShoulderLeft,0.08230241,0.5635361,3.065693,0.07328309,0.7338941,-0.6736048,0.0478085,27005.5015
ElbowLeft,-0.1626452,0.5226511,3.022657,0.6142247,-0.3618467,0.2040076,0.6709514,27005.5015
WristLeft,-0.2737747,0.6665117,2.825006,0.6234529,-0.4647365,0.615766,-0.1271168,27005.5015
HandLeft,-0.3136576,0.7163589,2.818697,0.5545051,-0.2973747,0.7622637,0.1518107,27005.5015
ShoulderRight,0.4441355,0.5283542,3.056047,0.05018799,0.7884071,0.6086257,-0.07396004,27005.5015
ElbowRight,0.6284717,0.388463,3.074859,-0.4079489,0.275902,0.1797494,0.851555,27005.5015
WristRight,0.7991104,0.5070542,2.923982,-0.5116845,0.5169861,0.6848962,-0.04267956,27005.5015
HandRight,0.8391385,0.5603935,2.909883,-0.5183517,0.3200949,0.7890357,0.07920489,27005.5015
HipLeft,0.1146218,0.08267198,3.112727,0.06696929,-0.6176072,0.764675,-0.1713143,27005.5015
KneeLeft,-0.1157871,-0.194591,2.998917,0.3550558,-0.5953163,0.08500723,0.7157568,27005.5015
AnkleLeft,-0.3177585,-0.5808458,2.944314,0.2271699,-0.5901892,0.09353146,0.7689748,27005.5015
FootLeft,-0.3736213,-0.6377575,2.857262,0,0,0,0,27005.5015
HipRight,0.2635203,0.0517066,3.098202,-0.1506182,0.7361751,0.6190786,-0.2282586,27005.5015
KneeRight,0.2519983,-0.3639237,3.114955,0.02423842,0.7448337,0.003112098,0.6668025,27005.5015
AnkleRight,0.2118481,-0.7574772,3.20172,0.1049339,0.5995131,0.05585463,0.7914881,27005.5015
FootRight,0.2245025,-0.8207696,3.148888,0,0,0,0,27005.5015
SpineShoulder,0.2559607,0.5777977,3.058166,-0.01549635,0.06394723,0.9938917,-0.08859906,27005.5015
HandTipLeft,-0.3508514,0.7913617,2.802284,0,0,0,0,27005.5015
ThumbLeft,-0.2532171,0.7137789,2.784357,0,0,0,0,27005.5015
HandTipRight,0.8915263,0.6162546,2.905515,0,0,0,0,27005.5015
ThumbRight,0.7770961,0.5717226,2.8787,0,0,0,0,27005.5015
SpineBase,0.1909812,0.06702885,3.14174,-0.05680032,0.06661845,0.9937034,-0.06992473,27038.476
SpineMid,0.2283319,0.3615459,3.097762,-0.03630985,0.06516328,0.9946628,-0.07128277,27038.476
Neck,0.2647629,0.6478319,3.04223,-0.01804126,0.06366669,0.9916878,-0.1103468,27038.476
Head,0.2886148,0.7795823,2.994676,0,0,0,0,27038.476
ShoulderLeft,0.0824156,0.5634258,3.066056,0.07370779,0.7334663,-0.6740627,0.04726388,27038.476
ElbowLeft,-0.163206,0.5177336,3.028057,0.6038394,-0.3624561,0.2120685,0.6775179,27038.476
WristLeft,-0.2658153,0.6558759,2.836057,0.654879,-0.4684224,0.582262,-0.1126273,27038.476
HandLeft,-0.2934171,0.7035387,2.836382,0.6339391,-0.1937266,0.7285581,0.1726101,27038.476
ShoulderRight,0.4441237,0.5272508,3.055702,0.04919621,0.7893941,0.6072968,-0.07501612,27038.476
ElbowRight,0.6111708,0.362272,3.083225,-0.3437636,0.2916246,0.1813063,0.8740193,27038.476
WristRight,0.7835601,0.4623904,2.928554,-0.5694927,0.5490908,0.6116163,0.01014368,27038.476
HandRight,0.8231313,0.5065959,2.916462,-0.5852121,0.3406231,0.7228856,0.1376198,27038.476
HipLeft,0.1141379,0.08188276,3.11296,0.06699581,-0.6176544,0.7645749,-0.17158,27038.476
KneeLeft,-0.1080354,-0.2065729,3.019306,0.3254953,-0.607583,0.1020663,0.7172712,27038.476
AnkleLeft,-0.3286839,-0.5751262,2.922119,0.2776799,-0.5809639,0.06689527,0.7621679,27038.476
FootLeft,-0.3871493,-0.6207628,2.826471,0,0,0,0,27038.476
HipRight,0.2633362,0.05085873,3.098552,-0.1501955,0.7364103,0.6190409,-0.2278806,27038.476
KneeRight,0.2525401,-0.3644789,3.114719,0.02314819,0.7444839,0.003307821,0.6672308,27038.476
AnkleRight,0.2127313,-0.7574271,3.202393,0.106024,0.6081262,0.05591386,0.784739,27038.476
FootRight,0.2240914,-0.8208207,3.148917,0,0,0,0,27038.476
SpineShoulder,0.2558647,0.5774326,3.058321,-0.01664782,0.06410988,0.9938593,-0.088637,27038.476
HandTipLeft,-0.3256278,0.7768562,2.82072,0,0,0,0,27038.476
ThumbLeft,-0.2314061,0.7114534,2.8111,0,0,0,0,27038.476
HandTipRight,0.8742439,0.5551159,2.905505,0,0,0,0,27038.476
ThumbRight,0.7724134,0.5438532,2.8986,0,0,0,0,27038.476
SpineBase,0.1898164,0.06525794,3.141995,-0.05380912,0.06771766,0.9937776,-0.07017743,27070.3855
SpineMid,0.2280274,0.3603159,3.09785,-0.03495977,0.0663751,0.9946192,-0.07144859,27070.3855
Neck,0.2648882,0.6470309,3.042169,-0.01844542,0.06417725,0.9916449,-0.1103702,27070.3855
Head,0.2889516,0.7792904,2.994936,0,0,0,0,27070.3855
ShoulderLeft,0.08247912,0.5632554,3.066172,0.07420671,0.7320728,-0.6755451,0.04692156,27070.3855
ElbowLeft,-0.1562298,0.4912723,3.050081,0.5574172,-0.3358617,0.2126748,0.7288706,27070.3855
WristLeft,-0.2452728,0.631815,2.876557,0.6656891,-0.4413517,0.5909059,-0.1135643,27070.3855
HandLeft,-0.2731323,0.6923501,2.856682,0.7353719,-0.246886,0.6280836,0.06153452,27070.3855
ShoulderRight,0.4433317,0.5262747,3.055706,0.04928232,0.7898403,0.6066936,-0.07514329,27070.3855
ElbowRight,0.5805291,0.3330296,3.094326,-0.2560611,0.3129454,0.179004,0.8969144,27070.3855
WristRight,0.7429126,0.4035813,2.945373,-0.4706817,0.5852662,0.6564466,-0.07071096,27070.3855
HandRight,0.7961422,0.4452093,2.933029,-0.4047173,0.4310428,0.7995044,0.1058238,27070.3855
HipLeft,0.1121217,0.07905253,3.112842,0.06654685,-0.622831,0.7599751,-0.1734672,27070.3855
KneeLeft,-0.1071481,-0.2127731,3.026139,0.3150447,-0.6138409,0.1087704,0.7156223,27070.3855
AnkleLeft,-0.3356802,-0.5664012,2.894011,-0.2889166,0.7636964,-0.1259066,-0.5634203,27070.3855
FootLeft,-0.3343162,-0.6025897,2.782094,0,0,0,0,27070.3855
HipRight,0.2627934,0.04983885,3.09893,-0.1495701,0.7340705,0.6229895,-0.2250631,27070.3855
KneeRight,0.2527022,-0.3646148,3.11474,0.02230033,0.7424436,0.003729623,0.669527,27070.3855
AnkleRight,0.2139407,-0.7555383,3.203238,0.106653,0.6151957,0.05682753,0.7790571,27070.3855
FootRight,0.2241575,-0.8201807,3.149664,0,0,0,0,27070.3855
SpineShoulder,0.2559096,0.5765343,3.058293,-0.01701677,0.0648316,0.9937994,-0.08871321,27070.3855
HandTipLeft,-0.3106572,0.7622024,2.845467,0,0,0,0,27070.3855
ThumbLeft,-0.2108123,0.7025653,2.846182,0,0,0,0,27070.3855
HandTipRight,0.8590084,0.4910637,2.920573,0,0,0,0,27070.3855
ThumbRight,0.814479,0.4935924,2.893834,0,0,0,0,27070.3855
SpineBase,0.1896329,0.06356355,3.141755,-0.05003574,0.06736572,0.9939768,-0.07048642,27105.4592
SpineMid,0.2278857,0.3593517,3.097472,-0.03320627,0.06616315,0.9946813,-0.07161644,27105.4592
Neck,0.2647316,0.6466264,3.041672,-0.01872027,0.06403313,0.9916463,-0.1103947,27105.4592
Head,0.2892343,0.779115,2.994593,0,0,0,0,27105.4592
ShoulderLeft,0.08272949,0.5628572,3.065944,0.07472813,0.7319208,-0.6756899,0.04637633,27105.4592
ElbowLeft,-0.12934,0.4670004,3.076313,0.4906401,-0.3207841,0.2313743,0.7764249,27105.4592
WristLeft,-0.2356468,0.6195723,2.884701,0.619441,-0.4435232,0.6340319,-0.1326028,27105.4592
HandLeft,-0.257218,0.6722397,2.871507,0.6538082,-0.2181154,0.7233782,0.04103982,27105.4592
ShoulderRight,0.44131,0.5241954,3.055717,0.04984667,0.7930296,0.6025272,-0.07470144,27105.4592
